CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge
632,1,0,37,1,138207.08,1,1,0,60778.11,1,0.02702702702702703
687,2,1,27,9,152328.88,2,0,0,126494.82,0,0.3333333333333333
781,1,1,29,6,98759.89,1,0,0,112202.64,0,0.20689655172413793
710,2,1,24,2,110407.44,2,0,0,15832.43,1,0.08333333333333333
744,0,0,42,1,112419.92,1,1,1,83022.92,0,0.023809523809523808
763,0,1,31,4,0.0,2,0,0,50404.72,0,0.12903225806451613
513,1,0,39,7,89039.9,2,1,1,146738.83,0,0.1794871794871795
704,0,0,50,4,165438.26,1,1,0,120770.75,1,0.08
620,0,1,67,3,0.0,2,1,1,43486.73,0,0.04477611940298507
650,0,0,32,2,84906.45,1,1,0,163216.48,0,0.0625
592,1,0,37,9,0.0,3,1,1,10656.89,0,0.24324324324324326
837,0,1,38,2,0.0,2,1,1,46395.21,0,0.05263157894736842
678,2,1,43,2,153393.18,2,1,1,193828.27,0,0.046511627906976744
706,0,0,32,6,94486.47,1,1,1,146949.74,0,0.1875
684,0,1,25,1,0.0,2,0,1,144978.47,0,0.04
553,2,0,35,2,158584.28,2,1,0,43640.16,0,0.05714285714285714
490,0,0,34,5,122952.9,2,0,0,154360.97,0,0.14705882352941177
697,0,1,23,10,0.0,2,1,1,79734.23,0,0.43478260869565216
519,1,1,47,6,157296.02,2,0,0,147278.43,1,0.1276595744680851
806,1,0,18,3,0.0,2,1,1,86994.54,0,0.16666666666666666
536,1,0,53,2,143923.96,1,1,0,2019.78,1,0.03773584905660377
615,1,0,42,4,0.0,3,0,1,120321.09,0,0.09523809523809523
850,2,1,30,8,154870.28,1,1,1,54191.38,0,0.26666666666666666
765,2,0,43,4,148962.76,1,0,1,173878.87,1,0.09302325581395349
459,1,1,42,6,129634.25,2,1,1,177683.02,1,0.14285714285714285
745,0,0,47,5,0.0,2,0,0,145789.71,0,0.10638297872340426
678,0,1,41,1,143443.61,1,1,0,196622.28,1,0.024390243902439025
765,0,0,44,6,0.0,2,1,1,159899.97,0,0.13636363636363635
612,2,0,46,9,161450.03,1,1,1,96961.0,1,0.1956521739130435
712,1,0,27,10,0.0,1,1,0,94544.88,0,0.37037037037037035
564,2,1,32,10,139875.2,2,1,0,15378.23,0,0.3125
758,1,0,61,2,0.0,2,1,1,43982.41,0,0.03278688524590164
626,2,0,36,2,181671.16,2,1,1,57531.14,0,0.05555555555555555
518,0,0,59,5,138772.15,1,0,1,123872.0,0,0.0847457627118644
638,1,0,44,9,77637.35,2,1,1,111346.22,0,0.20454545454545456
680,1,0,36,7,0.0,2,1,0,20109.21,0,0.19444444444444445
692,1,1,44,8,0.0,1,0,1,159069.37,0,0.18181818181818182
587,1,0,42,5,120233.83,1,1,0,194890.33,0,0.11904761904761904
687,1,1,40,1,0.0,2,1,0,8207.36,0,0.025
588,0,0,38,1,124271.26,1,1,0,75969.19,0,0.02631578947368421
438,1,1,54,2,0.0,1,0,0,191763.07,1,0.037037037037037035
648,2,0,44,9,111369.79,2,1,1,91947.74,0,0.20454545454545456
554,0,1,35,8,0.0,2,1,1,176779.46,0,0.22857142857142856
497,1,0,24,3,0.0,2,1,0,76390.01,0,0.125
686,2,1,39,4,157731.6,2,1,0,162820.6,0,0.10256410256410256
705,0,0,33,3,144427.96,2,1,0,113845.19,0,0.09090909090909091
736,0,0,29,4,0.0,2,0,0,51705.01,0,0.13793103448275862
559,1,1,27,1,0.0,1,0,1,1050.33,0,0.037037037037037035
709,2,0,34,4,148375.19,2,1,1,21521.38,0,0.11764705882352941
726,0,1,24,6,0.0,2,1,1,54724.03,0,0.25
690,2,1,54,1,144027.8,1,1,1,108731.02,1,0.018518518518518517
608,0,1,56,10,129255.2,2,1,0,142492.04,1,0.17857142857142858
706,1,1,46,2,127660.46,2,1,0,150156.82,1,0.043478260869565216
595,2,1,64,2,105736.32,1,1,1,89935.73,1,0.03125
592,0,1,34,9,0.0,2,1,1,20460.2,0,0.2647058823529412
610,1,1,37,10,140363.95,2,1,1,129563.86,0,0.2702702702702703
608,1,0,27,4,153325.1,1,1,1,199953.33,0,0.14814814814814814
513,0,0,44,1,63562.02,2,0,1,52629.73,1,0.022727272727272728
731,0,1,41,9,152243.57,1,1,1,88783.59,0,0.21951219512195122
509,1,0,41,7,126683.8,1,0,1,114775.53,0,0.17073170731707318
754,1,0,39,7,157691.98,2,1,0,133600.89,1,0.1794871794871795
739,2,1,25,5,113113.12,1,1,0,129181.27,0,0.2
754,1,0,35,4,0.0,2,1,1,9658.41,0,0.11428571428571428
694,0,0,42,8,133767.19,1,1,0,36405.21,0,0.19047619047619047
504,2,0,32,8,170291.22,2,0,1,15658.99,0,0.25
520,1,1,30,4,145222.99,2,0,0,145160.96,0,0.13333333333333333
546,0,1,20,6,0.0,1,0,1,20508.85,0,0.3
588,2,1,40,10,125534.51,1,1,0,121504.18,1,0.25
683,0,0,30,8,110829.52,2,0,0,24938.84,0,0.26666666666666666
567,1,1,45,1,157320.51,1,1,0,62193.92,0,0.022222222222222223
675,1,0,33,3,0.0,2,1,0,45348.08,0,0.09090909090909091
721,2,1,45,7,138523.2,1,0,0,59604.45,1,0.15555555555555556
604,0,1,40,1,0.0,2,1,0,123207.17,0,0.025
479,0,1,35,2,113090.4,1,1,0,195649.79,0,0.05714285714285714
724,1,1,41,4,142880.28,3,0,0,185541.2,1,0.0975609756097561
735,0,0,41,7,74135.85,1,1,1,11783.1,1,0.17073170731707318
598,2,0,38,1,101487.18,1,1,1,75959.1,1,0.02631578947368421
629,2,0,28,8,108601.0,1,1,1,119647.7,0,0.2857142857142857
703,2,1,38,9,99167.54,1,1,0,65720.92,0,0.23684210526315788
767,0,0,48,9,0.0,2,0,1,175458.21,0,0.1875
639,1,1,28,8,97840.72,1,1,1,178222.77,0,0.2857142857142857
614,1,0,66,2,0.0,2,0,1,180082.7,0,0.030303030303030304
706,1,1,43,1,0.0,2,1,0,31962.77,0,0.023255813953488372
594,0,1,30,10,0.0,2,1,1,124071.71,0,0.3333333333333333
531,0,0,37,7,121854.45,1,1,0,147521.35,0,0.1891891891891892
660,1,0,33,2,80462.24,1,0,0,150422.35,0,0.06060606060606061
646,1,0,25,5,182876.88,2,1,1,42537.59,1,0.2
643,1,1,45,9,150840.03,2,1,0,155516.35,0,0.2
797,0,1,29,1,0.0,2,1,1,132975.39,0,0.034482758620689655
675,2,1,29,8,121326.42,1,1,0,133457.52,0,0.27586206896551724
620,0,0,28,9,71902.52,1,0,1,190208.23,0,0.32142857142857145
508,0,0,31,8,72541.48,1,1,0,129803.08,0,0.25806451612903225
515,2,0,37,2,90432.92,1,1,1,188366.04,1,0.05405405405405406
570,1,0,21,7,116099.82,1,1,1,148087.62,0,0.3333333333333333
667,0,0,33,4,0.0,2,1,1,131834.75,0,0.12121212121212122
550,0,0,25,0,0.0,2,1,1,184221.11,0,0.0
694,2,0,33,4,124067.32,1,1,1,77906.87,0,0.12121212121212122
537,0,0,37,3,0.0,2,1,1,20603.32,0,0.08108108108108109
485,1,1,21,5,113157.22,1,1,1,54141.5,0,0.23809523809523808
574,0,0,34,1,112572.39,1,0,0,165626.6,0,0.029411764705882353
717,0,1,76,9,138489.66,1,1,1,68400.14,0,0.11842105263157894
552,2,0,50,4,121175.56,1,1,0,117505.07,1,0.08
637,0,0,33,0,132255.99,2,0,1,74588.41,0,0.0
683,0,0,39,4,0.0,2,1,0,171716.81,0,0.10256410256410256
669,0,1,38,8,0.0,2,1,0,84049.16,0,0.21052631578947367
625,0,1,51,7,136294.97,1,1,0,38867.46,1,0.13725490196078433
774,0,0,49,1,142767.39,1,1,1,8214.41,0,0.02040816326530612
500,1,0,40,1,99004.24,1,1,1,152845.99,0,0.025
613,2,0,38,9,67111.65,1,1,0,78566.64,1,0.23684210526315788
635,0,1,48,8,130796.33,2,1,1,43250.3,0,0.16666666666666666
803,0,1,40,6,165526.71,1,1,0,12328.08,0,0.15
597,0,0,67,2,0.0,2,0,1,108645.85,0,0.029850746268656716
627,2,1,33,4,83199.05,1,0,0,159334.93,0,0.12121212121212122
750,1,0,22,3,121681.82,1,1,0,128643.35,1,0.13636363636363635
479,0,1,26,1,0.0,2,1,1,19116.97,0,0.038461538461538464
804,1,1,38,3,124197.22,1,1,0,74692.06,0,0.07894736842105263
607,0,0,35,2,0.0,2,1,1,114190.3,0,0.05714285714285714
736,1,0,32,7,0.0,1,0,1,79082.62,0,0.21875
769,0,0,31,4,61297.05,2,1,1,7118.02,0,0.12903225806451613
710,0,1,32,3,0.0,1,1,0,94790.34,0,0.09375
525,0,0,51,10,0.0,3,1,0,171045.35,1,0.19607843137254902
744,1,1,26,5,166297.89,1,1,1,181694.44,0,0.19230769230769232
611,0,1,40,8,100812.33,2,1,0,147358.27,0,0.2
645,2,0,33,8,149564.61,1,0,0,149913.84,0,0.24242424242424243
538,0,0,37,1,134752.08,1,1,0,162511.55,0,0.02702702702702703
513,0,1,45,0,164649.52,3,1,0,49915.52,1,0.0
850,0,0,33,0,124781.67,1,0,1,33700.52,0,0.0
621,1,1,40,7,0.0,2,0,1,131283.6,1,0.175
749,1,0,38,9,129378.32,1,1,1,13549.34,0,0.23684210526315788
579,0,0,28,4,0.0,2,1,1,176925.69,0,0.14285714285714285
724,1,0,41,5,0.0,1,0,1,115753.94,0,0.12195121951219512
850,1,1,29,7,0.0,2,1,0,23237.25,0,0.2413793103448276
686,2,0,26,1,57422.62,1,1,1,79189.4,0,0.038461538461538464
586,0,0,58,7,151933.63,1,1,0,162960.05,1,0.1206896551724138
848,2,1,40,5,148495.64,1,0,0,158853.98,0,0.125
510,2,0,31,0,113688.63,1,1,0,33099.41,1,0.0
811,2,1,28,4,167738.82,2,1,1,9903.42,0,0.14285714285714285
635,0,0,33,1,0.0,3,0,0,178067.33,1,0.030303030303030304
535,0,0,38,8,85982.07,1,1,0,9238.35,0,0.21052631578947367
629,0,1,37,10,99546.25,3,0,1,25136.95,1,0.2702702702702703
619,0,1,38,3,0.0,2,0,1,116467.35,0,0.07894736842105263
636,1,1,33,0,0.0,1,1,0,92277.47,1,0.0
574,2,0,54,1,99774.5,1,0,0,4896.11,1,0.018518518518518517
512,0,0,51,6,144953.31,1,1,1,165035.17,0,0.11764705882352941
635,0,1,33,5,0.0,2,1,0,122949.71,0,0.15151515151515152
654,0,0,29,7,0.0,2,1,1,149184.15,0,0.2413793103448276
661,2,0,37,7,109908.06,2,1,0,115037.67,1,0.1891891891891892
719,1,0,50,2,0.0,2,0,0,10772.13,0,0.04
806,2,0,36,8,167983.17,2,1,1,106714.28,0,0.2222222222222222
553,1,1,48,3,0.0,1,0,1,30730.95,1,0.0625
689,0,0,22,4,136444.25,1,1,0,51980.25,1,0.18181818181818182
559,1,0,67,9,125919.35,1,1,0,175910.95,1,0.13432835820895522
786,0,0,37,7,165896.22,2,1,1,66977.68,0,0.1891891891891892
556,0,1,46,10,0.0,2,0,0,109184.24,0,0.21739130434782608
611,0,1,61,3,131583.59,4,0,1,66238.23,1,0.04918032786885246
671,0,1,38,6,132129.72,1,0,1,76068.95,0,0.15789473684210525
610,0,0,36,4,129440.3,2,1,0,102638.35,0,0.1111111111111111
724,2,1,48,6,110463.25,2,1,1,80552.11,1,0.125
802,1,0,41,6,0.0,2,1,0,47322.05,0,0.14634146341463414
655,2,0,34,7,118028.35,1,1,0,51226.32,1,0.20588235294117646
792,1,0,47,0,0.0,1,1,1,5557.88,1,0.0
720,2,0,46,3,97042.6,1,1,1,133516.51,1,0.06521739130434782
783,1,1,37,1,136689.66,1,1,0,197890.65,0,0.02702702702702703
696,1,1,43,4,0.0,2,1,1,66406.37,0,0.09302325581395349
661,0,0,26,8,0.0,2,0,0,196875.87,0,0.3076923076923077
731,2,1,21,8,132312.06,1,1,0,106663.46,1,0.38095238095238093
667,0,0,31,1,119266.69,1,1,1,28257.63,0,0.03225806451612903
662,0,1,22,2,126362.57,2,1,1,97382.8,0,0.09090909090909091
736,0,0,54,7,111729.47,2,0,1,84920.49,0,0.12962962962962962
706,0,0,38,1,0.0,2,1,0,122379.54,0,0.02631578947368421
643,2,0,41,2,127841.52,1,1,0,172363.41,0,0.04878048780487805
642,0,1,40,7,0.0,2,1,0,183963.34,0,0.175
726,0,0,34,3,0.0,2,1,0,196288.46,0,0.08823529411764706
709,0,0,36,0,0.0,2,1,0,46811.77,0,0.0
744,1,1,30,1,124037.28,1,1,1,142210.94,0,0.03333333333333333
597,1,0,35,0,127510.99,1,1,1,155356.34,0,0.0
699,2,1,31,10,125837.86,2,1,0,189392.66,0,0.3225806451612903
654,0,1,29,4,96974.97,1,0,1,141404.07,0,0.13793103448275862
565,0,1,38,5,126645.13,1,1,1,168303.55,0,0.13157894736842105
574,2,0,35,5,163856.76,1,1,1,15118.2,0,0.14285714285714285
655,0,0,27,10,0.0,2,1,0,51620.94,0,0.37037037037037035
705,0,1,24,7,100169.51,1,1,0,121408.55,0,0.2916666666666667
650,2,1,45,9,152367.21,3,1,0,150835.21,1,0.2
665,0,1,37,5,160389.82,1,0,1,183542.08,0,0.13513513513513514
524,0,1,36,10,0.0,2,1,0,109614.57,0,0.2777777777777778
484,0,0,41,5,0.0,1,1,1,74267.35,0,0.12195121951219512
776,0,1,31,5,0.0,2,1,0,92647.94,0,0.16129032258064516
733,1,1,38,5,0.0,2,1,1,1271.51,0,0.13157894736842105
530,0,0,39,2,0.0,2,1,0,197923.05,0,0.05128205128205128
683,1,1,36,7,0.0,2,1,0,104786.59,0,0.19444444444444445
779,2,1,37,2,128389.63,1,1,1,6589.16,1,0.05405405405405406
524,2,1,37,9,127480.58,2,1,0,179634.69,0,0.24324324324324326
781,0,1,19,3,0.0,2,1,1,124297.32,0,0.15789473684210525
618,0,1,21,2,125682.79,1,0,0,57762.0,0,0.09523809523809523
691,2,0,27,3,160358.68,2,1,0,142367.72,0,0.1111111111111111
562,2,0,31,2,112708.2,1,0,1,186370.3,0,0.06451612903225806
601,0,0,29,9,0.0,1,1,1,80393.27,0,0.3103448275862069
554,0,1,44,6,92436.86,1,1,0,126033.9,0,0.13636363636363635
759,0,1,33,9,160541.36,2,0,0,93541.14,0,0.2727272727272727
573,0,1,47,8,154543.98,1,1,0,29586.73,0,0.1702127659574468
685,1,0,35,4,137948.51,1,1,0,113639.64,0,0.11428571428571428
850,1,1,32,9,0.0,2,1,1,18924.92,0,0.28125
678,0,1,22,4,174852.89,1,1,1,28149.06,0,0.18181818181818182
671,0,1,48,6,119769.77,1,0,1,66032.65,0,0.125
707,0,0,73,6,66573.17,1,1,1,62768.8,0,0.0821917808219178
692,0,1,34,7,0.0,2,1,0,195074.62,0,0.20588235294117646
554,0,1,38,4,137654.05,2,1,1,172629.67,0,0.10526315789473684
512,2,1,40,8,153537.57,2,0,0,23101.13,0,0.2
477,2,0,48,8,129250.0,2,1,1,157937.35,0,0.16666666666666666
539,1,1,39,6,62052.28,1,0,1,59755.14,0,0.15384615384615385
553,0,0,41,1,0.0,2,1,0,90607.31,0,0.024390243902439025
827,2,1,47,8,143001.5,2,1,0,108977.5,0,0.1702127659574468
637,1,0,43,3,172196.23,1,1,1,104769.96,0,0.06976744186046512
610,0,1,35,7,81905.95,1,1,1,61623.19,0,0.2
721,1,1,32,10,0.0,1,1,0,136119.96,1,0.3125
505,2,1,33,3,106506.77,3,1,0,45445.78,1,0.09090909090909091
535,0,0,38,2,119272.29,1,0,0,195896.59,1,0.05263157894736842
749,0,0,30,1,0.0,2,0,1,126551.65,0,0.03333333333333333
675,1,0,31,2,90826.27,2,1,0,60270.87,0,0.06451612903225806
500,0,0,45,2,109162.82,1,1,1,126145.08,0,0.044444444444444446
805,1,1,39,5,165272.13,1,1,0,14109.85,1,0.1282051282051282
552,2,0,39,2,132906.88,1,0,1,149384.43,0,0.05128205128205128
511,1,1,57,8,122950.31,1,1,1,181258.76,0,0.14035087719298245
777,0,1,30,4,137851.31,1,1,0,5008.23,1,0.13333333333333333
716,1,0,34,9,0.0,1,1,1,66695.71,0,0.2647058823529412
544,0,1,21,10,161525.96,2,1,0,9262.77,0,0.47619047619047616
554,2,1,31,6,135470.9,1,1,0,107074.81,0,0.1935483870967742
627,1,0,49,4,111087.5,1,0,1,146680.25,0,0.08163265306122448
707,1,0,44,3,0.0,2,1,1,135077.01,0,0.06818181818181818
627,2,1,30,4,79871.02,2,1,0,129826.89,0,0.13333333333333333
645,1,0,44,8,113755.78,2,1,0,149756.71,1,0.18181818181818182
543,0,0,42,7,0.0,1,1,1,56650.47,0,0.16666666666666666
727,0,0,28,5,0.0,2,0,1,19653.08,0,0.17857142857142858
490,2,1,41,0,139659.04,1,1,1,176254.12,0,0.0
744,0,1,44,3,0.0,2,1,1,189016.14,0,0.06818181818181818
483,0,1,44,5,136836.49,1,1,0,192359.9,1,0.11363636363636363
547,2,1,30,9,72392.41,1,1,0,77077.14,0,0.3
487,0,0,24,7,133628.09,2,1,1,98570.01,0,0.2916666666666667
703,0,1,41,6,109941.51,1,1,0,116267.28,0,0.14634146341463414
551,0,0,37,3,0.0,2,1,1,50578.4,0,0.08108108108108109
680,1,1,58,8,0.0,2,1,1,65708.5,0,0.13793103448275862
627,0,1,21,7,98993.02,1,1,1,169156.64,0,0.3333333333333333
654,0,1,35,2,90865.8,1,1,1,86764.46,0,0.05714285714285714
707,0,1,33,2,58036.33,1,1,1,83335.78,0,0.06060606060606061
850,1,0,33,3,100476.46,2,1,1,136539.13,0,0.09090909090909091
850,0,0,40,1,76914.21,1,1,0,174183.44,0,0.025
621,2,0,27,1,74298.43,1,1,1,52581.96,0,0.037037037037037035
643,1,1,35,6,0.0,2,1,1,41549.64,0,0.17142857142857143
607,0,1,32,6,0.0,2,0,0,196062.01,0,0.1875
850,2,1,39,5,114491.82,1,1,0,99689.48,0,0.1282051282051282
601,1,0,24,7,0.0,2,0,0,144660.42,0,0.2916666666666667
455,1,1,43,6,0.0,1,1,1,81250.79,0,0.13953488372093023
753,0,0,32,6,177729.13,1,1,1,161642.08,0,0.1875
585,1,1,56,1,128472.8,1,1,0,186476.91,1,0.017857142857142856
597,2,1,39,8,162532.14,3,1,0,36051.46,1,0.20512820512820512
697,0,0,27,8,141223.68,2,1,0,90591.15,0,0.2962962962962963
699,0,1,39,1,0.0,2,0,0,93826.63,0,0.02564102564102564
764,0,1,39,5,81042.42,1,0,1,109805.17,0,0.1282051282051282
714,2,0,28,7,77776.39,1,1,0,177737.07,0,0.25
547,2,0,49,8,121537.71,2,1,0,46521.45,1,0.16326530612244897
731,0,0,43,2,0.0,1,1,1,170034.95,1,0.046511627906976744
528,0,0,31,6,102016.72,2,0,0,80181.12,0,0.1935483870967742
703,2,1,29,3,122084.63,1,0,1,82824.08,0,0.10344827586206896
515,0,0,48,5,129387.94,1,0,1,147955.91,1,0.10416666666666667
591,0,1,39,4,150500.64,1,1,0,14928.8,0,0.10256410256410256
554,2,1,54,6,108755.0,1,1,0,40914.32,1,0.1111111111111111
689,2,0,26,4,120727.97,1,0,1,149073.88,0,0.15384615384615385
737,1,1,45,2,0.0,2,0,1,177695.67,0,0.044444444444444446
729,0,1,36,8,109106.8,1,0,0,121311.12,0,0.2222222222222222
702,0,0,40,7,145536.9,1,0,1,135334.24,0,0.175
351,2,1,57,4,163146.46,1,1,0,169621.69,1,0.07017543859649122
850,1,0,22,2,0.0,2,1,1,9684.52,0,0.09090909090909091
581,2,0,41,2,127913.71,2,1,1,44205.95,0,0.04878048780487805
663,2,0,44,2,117028.6,2,0,1,144680.18,0,0.045454545454545456
602,0,0,35,8,0.0,1,1,1,22499.29,0,0.22857142857142856
600,0,1,41,1,0.0,2,1,1,91193.65,0,0.024390243902439025
805,2,1,26,8,42712.87,2,1,1,28861.69,0,0.3076923076923077
516,0,0,33,7,115195.58,1,1,1,11205.5,0,0.21212121212121213
535,1,1,49,7,115309.75,1,1,0,111421.77,0,0.14285714285714285
717,1,1,22,6,101060.25,1,0,1,84699.56,0,0.2727272727272727
637,1,0,37,8,0.0,1,1,1,186062.36,0,0.21621621621621623
578,0,0,50,5,151215.34,2,1,0,169804.4,0,0.1
606,1,0,37,8,154712.58,2,1,0,89099.18,0,0.21621621621621623
416,1,0,35,8,0.0,1,0,0,119712.78,0,0.22857142857142856
668,1,0,43,10,113034.31,1,1,1,100423.88,0,0.23255813953488372
594,0,0,36,6,153880.15,1,0,0,135431.72,0,0.16666666666666666
625,0,0,34,6,0.0,2,0,0,197283.2,0,0.17647058823529413
691,2,0,30,7,116927.89,1,1,0,21198.39,0,0.23333333333333334
540,1,0,39,1,0.0,1,0,1,108419.41,0,0.02564102564102564
616,1,0,31,7,76665.71,2,1,1,163809.08,0,0.22580645161290322
483,0,0,48,1,0.0,2,1,1,110059.38,0,0.020833333333333332
581,2,0,38,1,133105.47,1,1,0,105732.9,1,0.02631578947368421
850,0,1,32,8,0.0,2,1,1,55593.8,0,0.25
824,2,0,60,8,134250.17,3,0,0,153046.16,1,0.13333333333333333
632,2,1,35,2,150561.03,2,0,0,64722.61,0,0.05714285714285714
783,2,1,42,2,139707.28,1,1,0,2150.22,0,0.047619047619047616
523,1,1,24,5,172231.93,1,0,1,155144.12,0,0.20833333333333334
682,0,0,61,10,73688.2,1,1,1,172141.33,0,0.16393442622950818
812,2,0,25,5,54817.55,1,1,0,131660.31,0,0.2
542,0,1,29,7,0.0,2,0,1,196651.72,0,0.2413793103448276
590,0,0,41,1,89086.31,1,1,0,24499.97,0,0.024390243902439025
715,0,0,41,4,94267.9,1,0,1,152821.12,1,0.0975609756097561
597,0,0,41,4,153198.23,1,1,1,92090.36,0,0.0975609756097561
662,2,0,39,5,139822.11,2,1,1,146219.9,0,0.1282051282051282
708,1,0,46,7,68799.72,1,1,1,39704.14,0,0.15217391304347827
593,2,1,41,4,119703.1,2,1,1,109783.29,0,0.0975609756097561
714,1,0,29,4,0.0,2,1,1,37605.9,0,0.13793103448275862
519,0,1,38,7,125328.56,1,1,0,188225.67,0,0.18421052631578946
470,1,0,30,4,125385.01,1,1,0,68293.93,0,0.13333333333333333
837,0,0,26,4,89900.24,2,1,0,175477.03,0,0.15384615384615385
732,1,0,33,8,0.0,1,1,0,119882.7,0,0.24242424242424243
632,2,0,41,3,126550.7,1,0,0,177644.52,1,0.07317073170731707
823,0,0,38,1,0.0,2,1,0,156603.7,0,0.02631578947368421
632,2,0,30,1,58668.02,1,1,1,78670.52,0,0.03333333333333333
757,0,0,57,3,89079.41,1,1,1,53179.21,1,0.05263157894736842
696,2,0,30,4,114027.7,1,1,1,193716.56,0,0.13333333333333333
767,1,0,31,6,0.0,2,1,1,195668.0,0,0.1935483870967742
555,1,0,21,1,0.0,2,0,0,103901.35,0,0.047619047619047616
559,0,0,34,2,137390.11,2,1,0,9677.0,0,0.058823529411764705
661,0,1,31,7,144162.3,2,1,1,14490.79,0,0.22580645161290322
606,2,0,40,9,95293.86,2,0,1,96985.58,0,0.225
808,1,0,47,8,139196.0,1,0,1,74028.36,0,0.1702127659574468
638,2,0,27,4,135096.05,1,1,1,186523.72,1,0.14814814814814814
631,1,0,38,7,0.0,2,1,0,181605.85,0,0.18421052631578946
615,0,0,66,7,0.0,2,1,1,74580.8,0,0.10606060606060606
602,1,0,30,9,113672.18,2,0,0,102135.92,0,0.3
706,2,0,23,2,93301.97,2,0,1,127187.04,0,0.08695652173913043
769,1,0,41,1,72509.91,1,1,0,25723.73,0,0.024390243902439025
729,1,0,31,8,164870.81,2,1,1,9567.39,0,0.25806451612903225
756,2,1,26,5,155143.52,1,0,1,135034.57,1,0.19230769230769232
824,2,0,49,8,133231.48,1,1,1,67885.37,0,0.16326530612244897
531,0,1,53,5,127642.44,1,1,0,141501.45,1,0.09433962264150944
718,0,0,29,2,0.0,1,1,0,126336.72,0,0.06896551724137931
564,0,1,36,7,206329.65,1,1,1,46632.87,1,0.19444444444444445
743,0,0,39,6,0.0,2,1,0,44265.28,0,0.15384615384615385
523,0,0,45,5,0.0,2,1,1,121428.2,0,0.1111111111111111
735,1,0,38,7,86131.71,2,0,0,93478.96,0,0.18421052631578946
627,2,0,52,1,76101.81,2,0,1,177238.35,0,0.019230769230769232
689,0,0,40,8,160272.27,1,1,0,49656.24,0,0.2
756,0,0,67,4,0.0,3,1,1,93081.87,0,0.05970149253731343
572,0,0,30,6,117696.67,1,1,0,100843.82,0,0.2
734,0,1,29,0,139994.66,1,1,0,17744.72,0,0.0
654,0,1,40,3,0.0,2,1,0,167889.1,0,0.075
534,0,0,29,7,174851.9,1,1,1,79178.31,0,0.2413793103448276
560,1,1,28,1,0.0,2,1,1,120880.72,0,0.03571428571428571
752,2,0,38,3,183102.29,1,1,1,71557.12,0,0.07894736842105263
537,0,1,41,0,0.0,2,0,1,175262.49,0,0.0
770,1,0,55,9,63127.41,2,1,0,185211.28,1,0.16363636363636364
579,2,1,50,5,117721.02,1,0,1,192146.63,1,0.1
695,1,0,35,7,0.0,2,1,0,160387.98,0,0.2
517,0,0,41,2,0.0,2,0,1,75937.47,0,0.04878048780487805
705,1,1,40,5,203715.15,1,1,0,179978.68,1,0.125
635,0,1,78,6,47536.4,1,1,1,119400.08,0,0.07692307692307693
741,2,0,36,8,116993.43,2,1,0,168816.22,0,0.2222222222222222
701,2,0,32,5,102500.34,1,0,0,106287.77,0,0.15625
547,0,1,29,6,104450.86,1,1,1,37160.28,0,0.20689655172413793
545,1,1,39,6,0.0,1,0,0,38410.74,1,0.15384615384615385
566,0,1,42,6,0.0,1,1,0,180702.12,1,0.14285714285714285
616,2,1,28,10,105173.99,1,0,1,29835.37,1,0.35714285714285715
667,0,0,44,2,122806.95,1,0,0,15120.86,0,0.045454545454545456
581,2,0,50,2,143829.2,2,1,0,181224.24,1,0.04
731,1,0,41,3,0.0,2,1,0,101371.72,0,0.07317073170731707
850,2,1,45,5,103909.86,1,1,0,60083.11,1,0.1111111111111111
576,2,0,28,1,119336.29,2,0,1,58976.85,0,0.03571428571428571
606,2,0,36,5,190479.48,2,0,0,179351.89,0,0.1388888888888889
658,0,1,24,2,0.0,2,1,1,84694.49,0,0.08333333333333333
640,1,0,36,4,0.0,1,0,0,173016.46,0,0.1111111111111111
714,0,0,34,10,0.0,2,1,1,80234.14,0,0.29411764705882354
560,0,1,31,3,115141.18,1,1,0,39806.75,0,0.0967741935483871
526,2,0,61,6,133845.28,2,1,1,45180.8,0,0.09836065573770492
491,0,1,72,6,91285.22,1,1,1,7032.95,0,0.08333333333333333
445,2,1,61,2,137655.31,1,0,1,29909.84,0,0.03278688524590164
652,0,0,27,10,107303.72,2,0,0,44435.76,0,0.37037037037037035
794,2,0,57,3,117056.46,1,1,0,93336.93,1,0.05263157894736842
583,2,0,35,8,149995.72,2,1,0,42143.55,0,0.22857142857142856
554,0,1,30,9,0.0,2,1,1,40320.3,0,0.3
616,0,1,66,1,135842.41,1,1,0,183840.51,1,0.015151515151515152
682,2,1,29,6,101012.77,1,0,0,32589.89,1,0.20689655172413793
751,0,0,31,8,0.0,2,0,0,17550.49,0,0.25806451612903225
670,0,0,33,2,141204.65,2,1,0,76257.46,0,0.06060606060606061
850,0,1,29,10,0.0,2,1,1,199775.67,0,0.3448275862068966
499,1,1,53,1,75225.53,2,0,0,144849.1,1,0.018867924528301886
835,2,0,18,2,142872.36,1,1,1,117632.63,0,0.1111111111111111
637,0,1,33,7,103377.81,1,1,0,84419.78,0,0.21212121212121213
579,1,0,33,6,0.0,1,1,0,94993.04,1,0.18181818181818182
771,1,1,33,5,0.0,2,1,0,8673.43,0,0.15151515151515152
595,0,0,20,4,95830.43,1,1,0,177738.98,0,0.2
668,0,0,46,0,0.0,2,0,0,29388.02,0,0.0
